label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
C,0.4789568483829498,0.1714932173490524,-0.1666561961174011,0.999382495880127,0.5056416392326355,0.2218327522277832,-0.1786940693855285,0.999972939491272,0.50484699010849,0.2268084734678268,0.1121712774038314,0.9917731881141664,0.5094678401947021,0.3313624262809753,0.1671910583972931,0.0106706907972693,0.5102682709693909,0.33254274725914,-0.1951370537281036,0.9959269165992736,0.4876071214675903,0.3983990252017975,0.0915830135345459,0.0183168370276689,0.4749557673931122,0.407029241323471,-0.1765663474798202,0.9794047474861144,0.515609860420227,0.4279002845287323,-0.087769366800785,0.9969123601913452,0.5149047374725342,0.4257596731185913,0.0878412127494812,0.983854353427887
C,0.4782429337501526,0.1715856790542602,-0.1680717766284942,0.9994252324104308,0.5056089162826538,0.2222308665513992,-0.1800370812416076,0.9999736547470092,0.5044090747833252,0.2268435806035995,0.1096566617488861,0.9922882914543152,0.5074529647827148,0.3319376409053802,0.1628291457891464,0.011327282525599,0.5100934505462646,0.3332156240940094,-0.1975739598274231,0.9958202838897704,0.4874427020549774,0.4063328504562378,0.0873500853776931,0.018846821039915,0.4782885909080505,0.4133891761302948,-0.1789100170135498,0.9778326749801636,0.5158770084381104,0.4281522631645202,-0.0879396274685859,0.9969683289527892,0.5111324191093445,0.4260187149047851,0.0880142897367477,0.984341323375702
C,0.4752800762653351,0.1743780374526977,-0.1646102219820022,0.9993855953216552,0.5050777196884155,0.2234918773174286,-0.1962220817804336,0.9999734163284302,0.5047453045845032,0.2266373038291931,0.0906054750084877,0.9927794337272644,0.5071923732757568,0.3323211073875427,0.1357293426990509,0.0115093644708395,0.5095493793487549,0.3358843624591827,-0.2107536345720291,0.9946062564849854,0.4888124465942383,0.411070704460144,0.060782928019762,0.0180693361908197,0.4806305468082428,0.4188533723354339,-0.1805201172828674,0.9705474972724916,0.5162055492401123,0.4281130135059356,-0.0848647058010101,0.9972360134124756,0.5095325708389282,0.4257666170597076,0.0849337577819824,0.9847676157951356
C,0.4707617163658142,0.1810800582170486,-0.1146414279937744,0.9993435740470886,0.5038692951202393,0.224440798163414,-0.1966124176979065,0.9999776482582092,0.5046088099479675,0.2272950410842895,0.0966484323143959,0.9933483600616456,0.5070503354072571,0.3341917991638183,0.1338171660900116,0.0116288783028721,0.5093138813972473,0.3381960093975067,-0.21946981549263,0.9937217235565186,0.4924207925796509,0.4152943193912506,0.0626584365963935,0.0166106708347797,0.4824310839176178,0.4246523678302765,-0.1838138699531555,0.966796100139618,0.5166679620742798,0.4284241199493408,-0.0851175114512443,0.9977058172225952,0.5114874243736267,0.4257299304008484,0.0851899087429046,0.9847305417060852
C,0.4690416157245636,0.1851453483104705,-0.0864639058709144,0.99911230802536,0.5021699666976929,0.2249294966459274,-0.189040720462799,0.99997878074646,0.5047243237495422,0.2273120880126953,0.1121378093957901,0.9937288761138916,0.5076532959938049,0.331426054239273,0.1471403837203979,0.0120956655591726,0.5093093514442444,0.3381044566631317,-0.2170878946781158,0.9940850734710692,0.4974094033241272,0.4120498895645141,0.0884357988834381,0.0155862504616379,0.4852582216262817,0.4241442680358886,-0.1820266842842102,0.9674484133720398,0.5164376497268677,0.4285282492637634,-0.0852168649435043,0.9976375699043274,0.5167874693870544,0.4256843328475952,0.0852843821048736,0.9850566387176514
C,0.4671113193035126,0.1897881031036377,-0.0756585821509361,0.9988628029823304,0.5000900030136108,0.2252486497163772,-0.1868351697921753,0.9999807476997375,0.5058823823928833,0.2271053940057754,0.1183607056736946,0.9941624402999878,0.5099295377731323,0.3298811614513397,0.1560397446155548,0.0122321210801601,0.5088672041893005,0.3376112282276153,-0.2245874404907226,0.99482399225235,0.5005369186401367,0.4106488227844238,0.0991402417421341,0.0137164276093244,0.4878752529621124,0.4229356646537781,-0.1887101083993911,0.9694961309432985,0.5155860185623169,0.4275739192962646,-0.0870478227734565,0.997444748878479,0.5182997584342957,0.4250580966472626,0.0871186181902885,0.9849516153335572
C,0.4661594033241272,0.1894352883100509,-0.0587479807436466,0.9988442659378052,0.4988049268722534,0.2252403497695922,-0.1824889630079269,0.9999823570251464,0.5066996216773987,0.2269164621829986,0.1223353445529937,0.9946349859237672,0.5113866925239563,0.3287705183029175,0.1586475223302841,0.012740365229547,0.5079041123390198,0.3367997705936432,-0.2214443385601043,0.9952965378761292,0.501757025718689,0.4091325998306274,0.1059085428714752,0.0132008185610175,0.4885207712650299,0.4226601719856262,-0.184271901845932,0.97163987159729,0.5146321654319763,0.4268302917480469,-0.0876667872071266,0.9974178671836852,0.5197219848632812,0.4243625104427337,0.0877247080206871,0.9853142499923706
C,0.4651437401771545,0.1894952952861786,-0.0624912790954113,0.9988105297088624,0.4966846704483032,0.2253331989049911,-0.1799955070018768,0.9999839067459106,0.5088379383087158,0.2264269888401031,0.1245185658335685,0.9953603744506836,0.5144562125205994,0.3242163360118866,0.1626491397619247,0.0132439769804477,0.5059217214584351,0.3348798453807831,-0.2184049636125564,0.9956284165382384,0.5039829611778259,0.4034478962421417,0.1117578893899917,0.0122202932834625,0.4897084832191467,0.422001451253891,-0.1732990741729736,0.9713541865348816,0.5137068033218384,0.4254401922225952,-0.0891896411776542,0.9973761439323424,0.5218015909194946,0.4225282073020935,0.0892277210950851,0.98588889837265
C,0.4644969701766968,0.189707338809967,-0.0585290379822254,0.9988162517547609,0.4959017932415008,0.2253217995166778,-0.1780895441770553,0.9999851584434508,0.509541392326355,0.2257470935583114,0.1261488199234008,0.9957245588302612,0.5158899426460266,0.3233219981193542,0.1638288795948028,0.013373764231801,0.5055287480354309,0.3339502811431885,-0.2136375159025192,0.995813250541687,0.504740297794342,0.4025748074054718,0.1122301146388053,0.0115635488182306,0.4902174174785614,0.4222173690795898,-0.1714593321084976,0.971382737159729,0.5135703682899475,0.4246667027473449,-0.0891278982162475,0.9974348545074464,0.5228028893470764,0.4215977489948272,0.0891682654619216,0.9863014221191406
C,0.4637995362281799,0.1898399591445922,-0.0570085644721984,0.998903512954712,0.4958347082138061,0.2253067791461944,-0.1776902973651886,0.9999868869781494,0.5094046592712402,0.2253742963075637,0.1253094375133514,0.9963521361351012,0.51596999168396,0.3233668804168701,0.1627460420131683,0.014198200777173,0.5055350065231323,0.3335770070552826,-0.2118921428918838,0.996086359024048,0.5049335360527039,0.4044854342937469,0.10990472137928,0.0113927312195301,0.4906855821609497,0.4226183891296386,-0.1715292334556579,0.9721376299858092,0.5135843753814697,0.4236795306205749,-0.089092344045639,0.9974970817565918,0.5229871273040771,0.4205870032310486,0.0891302898526191,0.9871060252189636
C,0.4636653363704681,0.1899341642856598,-0.0573144294321537,0.998943328857422,0.4959306120872497,0.2253374606370926,-0.1779484301805496,0.9999873638153076,0.508202314376831,0.2253420799970626,0.1246160939335823,0.9966759085655212,0.5153204798698425,0.3232583701610565,0.1604065746068954,0.0147345466539263,0.505715012550354,0.3335291445255279,-0.2120329588651657,0.9961936473846436,0.5047470331192017,0.4037139415740967,0.1091953814029693,0.0114252222701907,0.4905947148799896,0.4223899841308594,-0.1718764901161193,0.972324550151825,0.5135849714279175,0.4236239194869995,-0.0886423960328102,0.9974355697631836,0.5229103565216064,0.4205358028411865,0.0886782482266426,0.9873056411743164
C,0.4637118875980377,0.1899096369743347,-0.0560584999620914,0.9989197850227356,0.4965347051620483,0.2256712764501571,-0.1770543605089187,0.9999870657920836,0.5070521235466003,0.2255276590585708,0.12213746458292,0.9968870878219604,0.5144547820091248,0.3232534229755401,0.1593332886695861,0.015145156532526,0.5065237879753113,0.3334790468215942,-0.2109182178974151,0.9962003827095032,0.5044968724250793,0.4047303795814514,0.1086414232850074,0.0117355212569236,0.4902964830398559,0.421431303024292,-0.1700155287981033,0.9720607995986938,0.5136695504188538,0.4237180054187774,-0.0875185579061508,0.9973068237304688,0.5226810574531555,0.4205766916275024,0.0875605717301368,0.987225353717804
C,0.4637590944766998,0.1898843199014663,-0.0424150265753269,0.9987751841545104,0.4979731142520904,0.2258595079183578,-0.1773286610841751,0.9999864101409912,0.5046195387840271,0.2261311113834381,0.1190838664770126,0.9970356822013856,0.5124894380569458,0.3248447179794311,0.1555945873260498,0.0159092582762241,0.5092048645019531,0.3331629335880279,-0.2073714137077331,0.9962182641029358,0.4978042840957641,0.4037086963653564,0.1039138063788414,0.012460958212614,0.4872843325138092,0.4178530275821686,-0.1587886661291122,0.9716123342514038,0.5156567692756653,0.4237176477909088,-0.0875990688800811,0.9971511363983154,0.5199480056762695,0.4205802083015442,0.0876437947154045,0.9869495630264282
C,0.4637791216373443,0.1906070560216903,-0.0280659534037113,0.9986796379089355,0.4989963173866272,0.2250950932502746,-0.1662094444036483,0.999986171722412,0.5034798979759216,0.2263718545436859,0.1313265711069107,0.997301459312439,0.5149022936820984,0.3248189389705658,0.1668694615364074,0.0172934997826814,0.5156744122505188,0.3263446092605591,-0.1981557011604309,0.9963125586509703,0.4922821223735809,0.3958986103534698,0.1100888177752494,0.01470931712538,0.481254369020462,0.3993189632892608,-0.1508615016937255,0.9722256064414978,0.5170340538024902,0.4235755205154419,-0.0880409181118011,0.9971538782119752,0.5200440883636475,0.4206030070781708,0.0880793258547782,0.9871625900268556
C,0.4638077318668365,0.1914270371198654,-0.0170967038720846,0.9986472725868224,0.5003910064697266,0.2230087965726852,-0.1577274799346923,0.999987006187439,0.5016469359397888,0.2274518460035324,0.1425869315862655,0.9974702596664428,0.5148155689239502,0.3260359168052673,0.1803210377693176,0.018250098451972,0.51740562915802,0.3235982656478882,-0.1945147514343261,0.996515929698944,0.4841177761554718,0.3896538317203522,0.1198315247893333,0.0172162316739559,0.4726018905639648,0.3854559957981109,-0.1531546264886856,0.9742977023124696,0.5181097388267517,0.4218313992023468,-0.0887114107608795,0.997215747833252,0.5201163291931152,0.4201890528202057,0.0887610018253326,0.9873801469802856
C,0.4645270109176636,0.1924642771482467,-0.0093014892190694,0.9984620809555054,0.5016250014305115,0.2210162431001663,-0.144433781504631,0.9999876022338868,0.5014122724533081,0.2282254993915558,0.1516490131616592,0.9973737001419068,0.515270471572876,0.3267929553985595,0.1842555999755859,0.0174896568059921,0.5187854170799255,0.3212380707263946,-0.1929174065589904,0.9968898892402648,0.4782194495201111,0.3729012310504913,0.118639200925827,0.0186955425888299,0.4657507538795471,0.3631157577037811,-0.1682149469852447,0.9781600832939148,0.5182687044143677,0.4213989078998565,-0.0884771943092346,0.997097909450531,0.520035982131958,0.4202585518360138,0.0885487422347068,0.9863709211349488
C,0.4651911556720733,0.1926014721393585,-0.0077990922145545,0.998443603515625,0.5027676820755005,0.2181523591279983,-0.1390738487243652,0.9999891519546508,0.500272810459137,0.2284800261259079,0.1562882959842682,0.9972246289253236,0.5149439573287964,0.3271958827972412,0.1862970143556594,0.0177325624972581,0.5196049213409424,0.3170718848705292,-0.1889823079109192,0.9973691701889038,0.4733213186264038,0.3618400692939758,0.1109421700239181,0.0218250826001167,0.4653276801109314,0.3481708168983459,-0.1692332923412323,0.9825980067253112,0.5190470814704895,0.4208472967147827,-0.087999477982521,0.9971160888671876,0.5191130042076111,0.4207136034965515,0.0881017670035362,0.9859206676483154
C,0.4652811288833618,0.1926228553056717,-0.0069109527394175,0.9984150528907776,0.5026977062225342,0.2180547416210174,-0.1336093842983245,0.9999890327453612,0.4999788701534271,0.2284847050905227,0.155214250087738,0.997096598148346,0.5138742923736572,0.3262200057506561,0.1843239217996597,0.0176938325166702,0.519329309463501,0.3158631026744842,-0.1742159277200698,0.9974663853645324,0.4760577380657196,0.3481926023960113,0.1108209192752838,0.0222626850008964,0.4640934765338897,0.3405072391033172,-0.1339420676231384,0.9840325117111206,0.5190969109535217,0.4207646548748016,-0.0864265710115432,0.9970267415046692,0.5193370580673218,0.4208249747753143,0.0865588635206222,0.9856224060058594
C,0.4655248820781708,0.1926052123308181,-0.0033912621438503,0.9985131025314332,0.5026038289070129,0.2182012200355529,-0.1301303803920745,0.9999889731407166,0.4995470643043518,0.2286552637815475,0.1589461416006088,0.9970360994338988,0.5125349760055542,0.3239940106868744,0.1742527186870575,0.0173017717897892,0.519059956073761,0.3138682544231415,-0.1634790748357772,0.9975043535232544,0.4770372211933136,0.3422103822231293,0.0876646190881729,0.0213914290070533,0.4639979600906372,0.3331978917121887,-0.1012591421604156,0.9848894476890564,0.5190600156784058,0.4207767844200134,-0.0854440629482269,0.9971072673797609,0.5187892317771912,0.4212739169597626,0.0855632647871971,0.9862817525863647
C,0.4658440053462982,0.1924977004528045,-0.0039110309444367,0.9985837936401368,0.5025370121002197,0.2180609107017517,-0.1287041306495666,0.9999893307685852,0.4989978373050689,0.2286980301141739,0.1630253791809082,0.9969832301139832,0.5118837952613831,0.3225466012954712,0.1867534518241882,0.0167989749461412,0.5187856554985046,0.312648594379425,-0.1630077064037323,0.99754536151886,0.4790931940078735,0.3400318920612335,0.1108566001057624,0.0204598642885684,0.4638258516788482,0.3320289254188537,-0.1050649434328079,0.98531174659729,0.5189680457115173,0.4208391904830932,-0.085328571498394,0.9972795844078064,0.5182114839553833,0.4216126203536987,0.0854471325874328,0.9870485663414
C,0.4663385152816772,0.1925036013126373,-0.0089978743344545,0.9986795783042908,0.5025899410247803,0.2178393751382827,-0.1286201477050781,0.9999901056289672,0.4985588490962982,0.2290442883968353,0.1635588705539703,0.996839165687561,0.5113846063613892,0.3219601809978485,0.2017028927803039,0.016278414055705,0.5185724496841431,0.3119274973869324,-0.1681080609560012,0.99764221906662,0.4784843027591705,0.3351499438285827,0.1422750949859619,0.0200251843780279,0.463530957698822,0.3318967819213867,-0.1244849115610122,0.9863612055778505,0.5188510417938232,0.4209233522415161,-0.0853843390941619,0.9975144863128662,0.5177021622657776,0.4220693111419678,0.0855065360665321,0.9878123998641968
C,0.4665670990943908,0.192263126373291,-0.0169828869402408,0.998668909072876,0.5027300119400024,0.2178170979022979,-0.1294576227664947,0.999990463256836,0.4983530044555664,0.2293387502431869,0.1613721549510955,0.9966293573379515,0.5114251971244812,0.3217775821685791,0.2102850973606109,0.0158712528645992,0.5184803605079651,0.3114285469055176,-0.1705132722854614,0.9977006316184998,0.478739470243454,0.3368361890316009,0.1601175367832183,0.0198864601552486,0.4636061489582062,0.3327887654304504,-0.1339273899793625,0.987050473690033,0.5188340544700623,0.4209140837192535,-0.0852826237678527,0.997605800628662,0.5175415873527527,0.4221765995025635,0.0854189395904541,0.987907886505127
C,0.4669416844844818,0.192228764295578,-0.0234065111726522,0.9986176490783693,0.5028815269470215,0.2179638445377349,-0.1297233253717422,0.999990701675415,0.4979818761348724,0.2304703444242477,0.1582842022180557,0.996267557144165,0.5099055171012878,0.3222722709178924,0.2044264525175094,0.0155115807428956,0.5179756879806519,0.3115545511245727,-0.1678904145956039,0.9977378845214844,0.4786826372146606,0.3416230678558349,0.1433002799749374,0.0199721381068229,0.4628921151161194,0.3346281945705414,-0.1284410953521728,0.9878053665161132,0.5189012885093689,0.4209029674530029,-0.0849080383777618,0.9976245760917664,0.5172542929649353,0.422393798828125,0.0850704535841941,0.9875661134719848
C,0.4674447774887085,0.1919676661491394,-0.0289650652557611,0.998583734035492,0.5029374957084656,0.2180768400430679,-0.1297924965620041,0.9999911785125732,0.497495025396347,0.2307129651308059,0.1589282751083374,0.996070146560669,0.5096660256385803,0.3231672942638397,0.2138924896717071,0.0154408374801278,0.5178349614143372,0.3116870522499084,-0.1688813865184784,0.9978582859039308,0.4781685471534729,0.3558861315250397,0.1559908241033554,0.020200153812766,0.4627597033977508,0.3416837453842163,-0.1408638656139373,0.9886713624000548,0.519152820110321,0.4208309650421142,-0.0849054232239723,0.9976535439491272,0.516986608505249,0.4225159287452698,0.0850728973746299,0.9873380064964294
C,0.4694057106971741,0.1912045925855636,-0.0682955756783485,0.9986262917518616,0.5029325485229492,0.2182585597038269,-0.1355758160352707,0.9999917149543762,0.4978857636451721,0.2305424362421035,0.1562509834766388,0.9957050085067748,0.5105833411216736,0.3256309032440185,0.2081078141927719,0.0151844481006264,0.5174515247344971,0.3153228461742401,-0.1734120398759842,0.998010277748108,0.477261334657669,0.3663716614246368,0.136233776807785,0.0204074904322624,0.4627866148948669,0.3581976294517517,-0.1540203243494033,0.9896657466888428,0.5191003680229187,0.4210481643676758,-0.0854923129081726,0.9977498650550842,0.5179155468940735,0.422554075717926,0.0856624543666839,0.9869993329048156
C,0.4694769084453583,0.1906060725450515,-0.0731429979205131,0.99867045879364,0.5014371871948242,0.2191701531410217,-0.1399321854114532,0.9999914765357972,0.4993008375167846,0.2296427935361862,0.1522160321474075,0.9954898953437804,0.5119361877441406,0.3252614438533783,0.2031106352806091,0.0147262550890445,0.5162819027900696,0.3187854588031769,-0.175787404179573,0.9979730248451232,0.4803565740585327,0.3723498582839966,0.1295723468065261,0.0199408121407032,0.4625366628170013,0.3674644827842712,-0.1491419821977615,0.9893804788589478,0.5186129808425903,0.4212586581707001,-0.0855325683951377,0.9977622628211976,0.5195263028144836,0.4220361113548279,0.0856940895318985,0.9865949749946594
C,0.4694797694683075,0.1880460530519485,-0.1166020333766937,0.9988292455673218,0.5005314350128174,0.2211509048938751,-0.154413640499115,0.9999895691871644,0.4997731745243072,0.2291851937770843,0.1433058679103851,0.9952548742294312,0.5111678242683411,0.3250905871391296,0.1936732828617096,0.0141459787264466,0.5131404399871826,0.3246318995952606,-0.1790608018636703,0.997273087501526,0.4812873303890228,0.3853579759597778,0.1101575344800949,0.0199455879628658,0.4640427827835083,0.3818730413913727,-0.1567263305187225,0.9860409498214722,0.5185703635215759,0.4216018915176391,-0.0874641686677932,0.9977571964263916,0.5197399854660034,0.4217723309993744,0.0875808596611023,0.9864651560783386
C,0.4695951640605926,0.1837373375892639,-0.1390633583068847,0.9990374445915222,0.4996740520000458,0.2229529321193695,-0.1616554856300354,0.999988317489624,0.500749945640564,0.2284499555826187,0.1329645663499832,0.9954663515090942,0.5119017958641052,0.3260396420955658,0.1821683049201965,0.0135748097673058,0.511078953742981,0.3282721936702728,-0.1863298416137695,0.9966220855712892,0.4903507828712463,0.3961617350578308,0.0973694920539856,0.0196335483342409,0.4681787490844726,0.3940777480602264,-0.168979987502098,0.982502818107605,0.5185742378234863,0.4231836795806885,-0.0892042890191078,0.997801959514618,0.5219160914421082,0.4221574664115906,0.0892975851893425,0.9868181943893432
C,0.46959188580513,0.1827638000249862,-0.1336253583431244,0.9991387724876404,0.4995588064193725,0.2247205674648285,-0.1647392809391021,0.9999868869781494,0.5025867819786072,0.2281470298767089,0.1292244791984558,0.9957284927368164,0.5122317671775818,0.3270242810249328,0.1760635524988174,0.0134783703833818,0.5103011727333069,0.3322542607784271,-0.1894881278276443,0.9961928725242616,0.4934831261634826,0.3971309959888458,0.0930051431059837,0.0195076111704111,0.4708788692951202,0.4007288515567779,-0.1714806407690048,0.9798915386199952,0.5180795192718506,0.4246376752853393,-0.0889643803238868,0.9977676272392272,0.5223379135131836,0.4225607514381408,0.0890508592128753,0.9870060682296752
C,0.4696559906005859,0.1812354326248169,-0.1372835636138916,0.9992304444313048,0.4987903833389282,0.2252066880464553,-0.1764195263385772,0.999986171722412,0.504497766494751,0.2276498824357986,0.1195561215281486,0.9960187077522278,0.5124348998069763,0.3277821838855743,0.1678054928779602,0.0135484728962183,0.5087973475456238,0.3347867429256439,-0.1988623589277267,0.9960127472877502,0.493537962436676,0.400568276643753,0.0882881805300712,0.0195947363972663,0.4725924134254455,0.4090912938117981,-0.1790145486593246,0.9783217906951904,0.5170362591743469,0.4258128404617309,-0.089072585105896,0.9978401064872742,0.5225597023963928,0.4228250980377197,0.0891515985131263,0.9876552820205688
C,0.4700435400009155,0.1779791563749313,-0.1640137284994125,0.9993322491645812,0.4979269802570343,0.2254469394683838,-0.1797760874032974,0.9999855756759644,0.5044677257537842,0.2274592369794845,0.1141344606876373,0.996241569519043,0.5113721489906311,0.3282258808612823,0.1662717014551162,0.0135804032906889,0.5069538950920105,0.3363529741764068,-0.1944823116064071,0.9957226514816284,0.4925955533981323,0.4018973708152771,0.0870158597826957,0.0195737294852733,0.474075049161911,0.4124503433704376,-0.1759549677371978,0.9765081405639648,0.5169344544410706,0.4264129400253296,-0.0890746861696243,0.9979209899902344,0.5223966240882874,0.423100084066391,0.0891497135162353,0.9882591366767884
